athlete_id,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday
12973,Artem,BONDARENKO,20.0,male,RUS,,,Visually Impaired Climbing: B1,2004-04-27
12974,Aleksandr,UKHATKIN,44.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1979-12-02
12978,Oxana,OSADCHAYA,28.0,female,RUS,,,Visually Impaired Climbing: B1,1996-09-12
12976,Vladimir,PYZIN,30.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1994-04-25
12977,Daria,MAIUK,30.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1994-06-24
12981,Iman,AREZEH,22.0,male,IRI,178.0,181.0,,2002-02-13
12982,Sara,ZERAATZADEH,18.0,female,IRI,,,,2006-04-21
12980,Evgenii,SMIRNOV,38.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1986-07-06
12979,Andrey,TIHOMIROV,44.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1980-01-21
12984,Oleg,BUBYR,51.0,male,RUS,195.0,,,1973-08-30
12989,Sergei,IANKIN,33.0,male,RUS,,,"Limited Range, Power & Stability 3: RP3",1991-01-08
12983,Galina,RASPUTKO,20.0,female,RUS,,,,2004-03-27
12986,Oleg,NIKITIN,46.0,male,RUS,,,,1978-08-11
12987,Nadezhda,NAZAROVA,35.0,female,RUS,,,,1989-05-07
12988,Daria,MOROZOVA,36.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1988-08-04
12990,Ivan,SKORKIN,35.0,male,RUS,,,Not Eligible: NE,1988-10-15
12992,Robert Michael,MCMURRAY,61.0,male,CAN,,,,1963-07-13
12995,Dmitrii,STIKHIN,33.0,male,RUS,,,"Limited Range, Power & Stability 1: RP1",1991-05-27
12991,Sergei,SHARAPOV,36.0,male,RUS,,,Visually Impaired Climbing: B3,1988-07-29
12999,Ferhat,BEKMEZ,21.0,male,TUR,,,,2003-04-26
12993,Vasiliy,RAGOZIN,19.0,male,RUS,,,Partial-arm / Partial-armed Climbing: AU2,2005-07-17
12998,Mustafa Sacit,SUMER,17.0,male,TUR,,,,2007-02-14
12996,Ömür,ÖZCAN,18.0,female,TUR,,,,2006-01-14
12985,Elena,USTSELEMOVA,53.0,female,RUS,,,,1970-12-18
12994,Anastasiia,KOMAR,37.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1986-12-15
12997,Muhammed Oğuz,KAĞANOĞLU,17.0,male,TUR,,,,2006-12-27
13000,Du,YA,20.0,female,TUR,,,,2004-06-18
13002,Katsiaryna,NIKIFARAVETS,51.0,female,BLR,,,,1973-02-10
13003,Tobias,LANZANASTO,30.0,male,AUT,,,,1993-10-08
13006,Monika,BUZAS,22.0,female,ROU,,,Visually Impaired Climbing: B1,2002-05-16
13008,Hannah,MCFADDEN,28.0,female,USA,,,Single-leg/ Single-legged Climbing: AL2,1996-01-23
13004,Naomi,WALENTA,29.0,female,AUT,,,,1995-05-02
13007,Laurentiu Ionut,STAN,50.0,male,ROU,,,,1974-04-28
13011,Leorenz,CAPILI,36.0,male,USA,,,"Limited Range, Power & Stability 2: RP2",1988-04-24
13005,Rebecca,INGRAHAM,37.0,female,USA,,,,1987-02-24
13001,Zeli̇ha,EL,19.0,female,TUR,,,,2005-03-25
13009,Arielle,RAUSIN,31.0,female,USA,,,Seated Climbing: AL1,1993-09-06
13010,Denise,STYPULKOWSKI,34.0,female,USA,,,"Limited Range, Power & Stability 2: RP2",1990-07-31
13012,Micah,WINKLE,19.0,male,USA,176.0,180.0,"Limited Range, Power & Stability 3: RP3",2005-05-16
13013,Felicia,WINKLE,50.0,female,USA,,,Not Eligible: NE,1973-10-18
13016,Alvaro,RANGEL,34.0,male,USA,,,,1990-01-23
13014,Francesca,CAIAZZO,29.0,female,USA,,,,1995-07-30
13015,Claire,GORDON,26.0,female,USA,,,,1997-12-31
13019,Sophia,HOERMANN,20.0,female,USA,,,,2004-02-20
13017,Michael,ROUGEUX,46.0,male,USA,,,,1978-04-11
13021,Annie,SANDERS,17.0,female,USA,162.0,,,2007-07-22
13022,Ella,FISHER,17.0,female,USA,,,,2006-10-29
13025,Sophia,CURCIO,18.0,female,USA,159.0,159.0,,2006-02-15
13024,Alina,ALBERT,17.0,female,USA,154.0,154.0,,2006-10-11
13023,Sienna,PEREZ,17.0,female,USA,,,,2007-08-13
13018,Ella,VON DUNGEN,21.0,female,USA,,,,2003-07-13
13020,Adriene Akiko,CLARK,19.0,female,USA,168.0,,,2004-12-06
13026,Aj,FLYNN,21.0,male,USA,,,,2003-08-22
13030,Hugo,HOYER,17.0,male,USA,181.0,,,2007-03-19
13035,Hannah,ZOOK,19.0,female,USA,,,"Limited Range, Power & Stability 1: RP1",2005-03-21
13028,Sergey,LAKHNO,20.0,male,USA,,,,2004-07-25
13029,Dillon,COUNTRYMAN,18.0,male,USA,164.0,,,2006-04-10
13031,Declan,OSGOOD,17.0,male,USA,,,,2007-09-18
13037,David,KWON,21.0,male,USA,,,,2003-06-05
13032,Auggie,CHI,17.0,male,USA,168.0,,,2007-03-20
13027,Adam,SHAHAR,18.0,male,USA,,,,2005-11-03
13039,Mio,NUKUI,18.0,female,JPN,,,,2006-07-19
13033,Richard,LI,18.0,male,USA,,,,2006-08-10
13036,Isabella,DEAN,25.0,female,USA,,,Not Eligible: NE,1999-09-15
13050,Evgenii,GORSHKOV,20.0,male,KGZ,,,,2004-09-03
13038,Samuel,MATKIN,21.0,male,USA,,,,2002-11-17
13042,Nao,MORI,19.0,female,JPN,,,,2005-04-02
13040,Sorato,ANRAKU,17.0,male,JPN,168.0,181.0,,2006-11-14
13044,Yusuke,SUGIMOTO,18.0,male,JPN,167.0,,,2006-06-19
13049,Ilia,MYSAKOV,18.0,male,KGZ,,,,2006-01-23
13046,Veronika,MUKHA,39.0,female,RUS,,,,1985-08-25
13048,Anton,LOGVINETS,19.0,male,KGZ,,,,2005-07-29
13041,Nonoha,KUME,20.0,female,JPN,161.0,,,2003-12-17
13043,Shuto,FUJINO,19.0,male,JPN,,,,2004-11-28
13047,Alexandre,DELAUNAY,32.0,male,BEL,,,,1992-02-13
13045,Fumika,KAWAKAMI,18.0,female,JPN,,,,2006-06-09
13051,Igor,LOGVINETS,56.0,male,KGZ,,,,1968-03-21
13054,Mariia,MYSAKOVA,47.0,female,KGZ,,,,1977-06-14
13053,Sofiia,TYMCHENKO,19.0,female,UKR,,,,2005-08-30
13056,Yaroslav,SUMENKIN,17.0,male,UKR,180.0,,,2007-05-29
13059,Ivan,LAVROV,18.0,male,KAZ,,,,2006-08-13
13057,Yelena,DYOMINA,56.0,female,KAZ,,,,1968-08-27
13062,Petr,KARLIN,18.0,male,KAZ,,,,2006-07-01
13058,Anna,BALARSHINA,17.0,female,KAZ,,,,2007-04-25
13061,Petr,KARLIN,18.0,male,KAZ,,,,2006-07-01
13063,Shynggys,TASTANBEK,19.0,male,KAZ,,,,2005-04-10
13064,Arina,KOZLOVA,17.0,female,KAZ,,,,2007-02-10
13071,Dmitriy,KOSTYUKOV,20.0,male,KAZ,,,,2004-05-29
13073,Xeniya,KASYANOVA,19.0,female,KAZ,,,,2005-07-05
13072,Viktoriya,ADAMENKO,18.0,female,KAZ,,,,2006-01-16
13068,Valentina,GRUNYASHINA,60.0,female,KAZ,,,,1964-01-08
13066,Yelissey,SLEPTSOV,18.0,male,KAZ,,,,2006-06-29
13067,Azat,MAIKOTOV,21.0,male,KAZ,,,,2003-02-03
13074,Artem,MEDVEDEV,20.0,male,KAZ,,,,2004-08-05
13060,Damir,TOKTAROV,17.0,male,KAZ,,,,2007-09-20
13069,Dominika,STEFANOVICH,17.0,female,KAZ,,,,2007-01-20
13070,Saule,KALBANOVA,18.0,female,KAZ,,,,2006-06-05
13055,Mykyta,MYRONENKO,22.0,male,UKR,,,,2002-04-20
13065,Yelissey,SLEPTSOV,18.0,male,KAZ,,,,2006-06-29
13052,Kseniia,HORIELOVA,17.0,female,UKR,,,,2007-03-17
13034,Samuel,WATSON,18.0,male,USA,178.0,180.0,,2006-02-27
13075,Artem,MEDVEDEV,20.0,male,KAZ,,,,2004-08-05
13076,Andrei,GOSTEV,45.0,male,RUS,,,Visually Impaired Climbing: B2,1978-10-20
13077,Kanat,YEGIZBAYEV,33.0,male,KAZ,,,,1991-02-10
13078,Nurgozha,SEIIT,16.0,male,KAZ,,,,2007-12-19
13081,Sujatha,MANCHIPATTANA KRISHNEGOWDA,31.0,female,IND,,,Visually Impaired Climbing: B1,1993-06-05
13079,Biman,BISWAS,38.0,male,IND,,,Partial Hand: AU3,1986-04-26
13082,Murali,-,20.0,male,IND,,,Visually Impaired Climbing: B1,2004-09-15
13084,Andres Alejandro,DIAZ VILLARROEL,18.0,male,ECU,,,,2006-08-06
13080,Sunita,DHONDAPPANAVAR,28.0,female,IND,,,Visually Impaired Climbing: B3,1996-06-14
13087,Bibhas,ROY,33.0,male,IND,,,,1990-12-06
13083,Alan Gael,FLORES,17.0,male,ECU,,,,2007-04-26
13085,Josmar,NIEVES,33.0,male,ECU,,,,1991-03-07
13086,Ronnie,PAREDES,30.0,male,ECU,,,,1993-12-21
13090,Suraj Singh,THAKUR,18.0,male,IND,,,,2006-01-02
13088,Hemant,GUPTA,35.0,male,IND,167.0,,,1989-08-07
13092,Joga,PURTY,17.0,female,IND,,,,2007-01-26
13095,Omur,OZCAN,18.0,female,TUR,,,,2006-01-14
13093,Vidula,ABHALE,17.0,female,IND,,,,2007-03-19
13097,Guray,EKICI,51.0,male,TUR,,,,1973-08-07
13098,Duru Güneş,YALÇIN,20.0,female,TUR,,,,2004-06-18
13096,İsmai̇l,ÖZTÜRK,28.0,male,TUR,,,,1996-08-27
13089,Debraj,DUTTA,46.0,male,IND,,,,1978-01-10
13094,Fen,N,21.0,male,TUR,,,,2003-04-26
13091,Ronit,BANDRA,17.0,male,IND,,,,2007-06-10
13099,Yi-Hsuan,LIAO,30.0,female,TPE,,,,1993-11-15
13100,Peter,SCHNABEL,37.0,male,GER,,,,1986-12-26
13101,Dean,BRUYNS,50.0,male,RSA,,,,1974-01-06
13103,Phiraya,PONGSIRI,31.0,female,THA,,,,1992-11-17
13102,Uthit,YODKHAMMAN,44.0,male,THA,,,,1979-10-21
13105,Camila,FLORES,32.0,female,BRA,,,,1992-05-11
13104,Thita,CHINTASAK,26.0,female,THA,,,,1998-01-10
13106,Alex,MENDES JÚNIOR,24.0,male,BRA,171.0,174.0,,1999-11-17
13107,Katey,BLUMENTHAL,40.0,female,USA,,,,1984-02-04
13108,Julia,RAWLINGS,43.0,female,USA,,,,1981-03-13
13109,Jennifer,PAUL,37.0,female,USA,,,,1987-04-15
13113,Joshua,UNTERMAN,44.0,male,USA,,,"Limited Range, Power & Stability 1: RP1",1980-06-17
13111,Connor,GEAREY,20.0,male,USA,,,Visually Impaired Climbing: B3,2004-07-31
13112,Atticus,MATKIN,24.0,male,USA,,,"Limited Range, Power & Stability 2: RP2",2000-06-11
13114,Meaghan,CUSACK,35.0,female,USA,,,Single-leg/ Single-legged Climbing: AL2,1988-10-27
13115,Andreas,MATUSKA,36.0,male,AUT,,,,1988-09-21
13118,James,WALKER,36.0,male,GBR,,,,1988-07-10
13123,Deborah,BEVILACQUA,56.0,female,USA,,,Single-leg/ Single-legged Climbing: AL2,1968-09-24
13116,Tobias,EBNER,29.0,male,AUT,,,,1995-01-12
13120,Madisyn,TAUTE,27.0,female,USA,,,"Limited Range, Power & Stability 3: RP3",1997-04-05
13117,Jongkuk,SEO,51.0,male,KOR,,,,1973-07-31
13119,Caroline,WINSTEL,35.0,female,USA,171.0,,"Limited Range, Power & Stability 2: RP2",1989-03-20
13122,Ti̇mur,TAŞ,23.0,male,TUR,,,,2001-02-28
13110,Joseph,TOYOSHIMA,34.0,male,USA,,,,1990-06-19
13124,Matthias,NEMETZ,32.0,male,AUT,,,,1992-06-03
13126,Elliott,NGUYEN,28.0,male,USA,,,"Limited Range, Power & Stability 2: RP2",1995-11-02
13125,Paige,TROTTER,30.0,female,USA,,,Not Eligible: NE,1994-09-28
13127,Clara,STRICKER,17.0,female,DEN,,,,2007-01-13
13128,Max,HERNANDEZ,27.0,male,USA,,,,1997-09-04
13129,Wayne,GEAREY,61.0,male,USA,,,,1963-04-12
13130,Amy,BANNON,28.0,female,USA,,,,1996-05-27
13131,Patrick,SUNG,35.0,male,USA,,,,1989-03-21
13132,Rachel,OWENS,28.0,female,USA,,,,1996-07-16
13133,Julie,POSTMA,56.0,female,AUS,159.0,,"Limited Range, Power & Stability 1: RP1",1968-07-06
13134,Frank,ENGELEN,44.0,male,NED,,,,1980-07-17
13138,Syed,ALI,37.0,male,USA,,,,1987-10-08
13135,Amarins,BOTTEMA,33.0,female,NED,,,,1990-11-13
13137,Eris,SKENDERI,37.0,male,USA,,,Visually Impaired Climbing: B1,1987-03-24
13141,Giovanna,DUBUC,20.0,female,USA,,,,2004-10-04
13146,Tomas,KAARTINEN,19.0,male,FIN,167.0,178.0,,2004-11-11
13145,Tjasa,KOCJANCIC,44.0,female,SLO,,,,1979-12-15
13143,Jeremy,RITCHIE,37.0,male,CAN,,,Single-leg/ Single-legged Climbing: AL2,1986-10-11
13144,Julie,POSTMA,56.0,female,AUS,,,"Limited Range, Power & Stability 2: RP2",1968-07-06
13139,Giovanna,DUBUC,20.0,female,USA,,,Partial-arm / Partial-armed Climbing: AU2,2004-10-04
13136,Uros,PINTER,29.0,male,SLO,,,,1995-08-13
13148,Jm,JEONG,20.0,female,KOR,,,,2004-08-01
13149,Sungjoon,CHAE,30.0,male,KOR,170.0,183.0,,1993-11-15
13140,Giovanna,DUBUC,20.0,female,USA,,,,2004-10-04
13142,Shamus,BOULIANNE,25.0,male,CAN,,,Partial Hand: AU3,1999-10-06
13147,Sungsu,LEE,25.0,male,KOR,170.0,,,1999-04-28
13151,Donghyun,KIM,26.0,male,KOR,,,,1998-07-27
13150,Sb,L,24.0,male,KOR,,,,1999-12-30
13152,Donghyun,KIM,26.0,male,KOR,,,,1998-07-27
13154,Jimin,JEONG,20.0,female,KOR,,,,2004-08-01
13153,Yongjun,JUNG,21.0,male,KOR,167.0,176.0,,2003-06-05
13155,Taeung,MOON,23.0,male,KOR,166.0,,,2001-02-22
13156,Ujin,CHOI,21.0,male,KOR,,,,2003-10-07
13157,Sangjin,LEE,31.0,male,KOR,,,,1993-02-21
13159,Yejin,JEONG,20.0,female,KOR,,,,2004-06-16
13158,Hanareum,SUNG,19.0,female,KOR,158.0,,,2005-05-17
13165,Kraisak,BOONTIP,56.0,male,THA,,,,1967-12-18
13162,Hamidreza,IZADI,50.0,male,IRI,180.0,30.0,,1974-03-14
13172,Shika,SHETTY,36.0,female,IND,,,,1988-02-17
13160,Hyoju,LEE,21.0,female,KOR,,,,2003-01-16
13171,Mahantesh Ghativalappa,KIVADASANNAVAR,54.0,male,IND,,,,1970-09-28
13170,Kiruthi Praveen Kumar,PAIS,49.0,male,IND,,,,1975-05-25
13167,Keely,SLOCOCK,39.0,female,GBR,,,,1985-09-01
13164,Kraisak,BOONTIP,56.0,male,THA,,,,1967-12-18
13168,Max,LOSEY,24.0,male,GBR,,,,2000-01-30
13174,Galina,STIKHINA,58.0,female,RUS,,,,1966-04-08
13169,James,NEWTON-WATERTON,16.0,male,GBR,,,,2008-05-24
13173,Elena,BONDARENKO,45.0,female,RUS,,,,1979-02-03
13161,Hashem,REZAEI,39.0,male,IRI,,,,1985-09-20
13163,Kraisak,BOONTIP,56.0,male,THA,,,,1967-12-18
13175,Alexander,RAGOZIN,49.0,male,RUS,,,,1975-07-16
13176,Vladimir,SHVYRYANSKY,65.0,male,RUS,,,,1959-10-05
13177,Olga,SAPAROVA,46.0,female,RUS,,,,1977-12-23
13178,Nadezhda,PATRUSHEVA,65.0,female,RUS,,,,1959-05-15
13179,Tomas,GREKSAK,39.0,male,SVK,175.0,190.0,,1985-08-06
13180,Matt,FREDERICK,34.0,male,USA,,,,1990-06-06
13181,Nursultan,ALDONGGAROV,31.0,male,KAZ,,,,1993-09-28
13182,Ronnarit,RAKNUNOI,31.0,male,THA,,,,1993-05-29
13183,Kasparas,SISKAUSKAS,20.0,male,LTU,165.0,,,2004-02-24
13184,Ciaran,O'CONNOR,44.0,male,IRL,,,,1980-03-22
13185,Pedro,GONÇALVES,17.0,male,POR,,,,2007-03-15
13186,Ariana,SIMÕES,17.0,female,POR,,,,2006-12-05
13188,Diogo,CORREIA,18.0,male,POR,,,,2006-07-12
13187,Sara,SANTOS,17.0,female,POR,,,,2007-08-28
13189,Lara,RAMALHO,17.0,female,POR,,,,2007-04-11
13190,Miguelxx,VIEIRAXX,17.0,male,POR,,,,2006-12-13
13191,Filipe,CARVALHO,17.0,male,POR,165.0,,,2007-04-15
13197,Malcom,GODOWSKI,32.0,male,USA,,,,1992-09-13
13195,Kevin,YEUNG,34.0,male,USA,,,,1989-11-11
13198,Anna,LEE,29.0,female,USA,,,,1995-01-10
13193,José,GOMES,19.0,male,POR,173.0,,,2005-09-19
13202,Diane,LUCERO,57.0,female,USA,,,,1967-07-10
13201,Jason,WINKLE,47.0,male,USA,186.0,,,1977-02-12
13196,Natacha,CROOKS,33.0,female,USA,,,,1991-02-21
13199,Yangzi,JIANG,29.0,male,USA,,,,1995-04-12
13192,Laura,MATOS,18.0,female,POR,,,,2006-03-08
13200,Luis,VILLALONA,27.0,male,USA,,,,1997-03-05
13194,Miguel,VIEIRA,17.0,male,POR,,,,2006-12-13
13204,Thea,NOVAK,19.0,female,SWE,,,,2005-04-18
13203,Kristen,BANNON,37.0,female,USA,,,,1987-08-17
13205,Pernilla,ANDERSSON,41.0,female,SWE,,,,1983-02-09
13206,Thea,NOVAK,19.0,female,SWE,,,,2005-04-18
13208,Reut,RAM,17.0,female,ISR,,,,2006-12-13
13207,Richard,HERMAN,54.0,male,USA,,,,1970-09-07
13209,Gad,PICK,18.0,male,ISR,,,,2006-02-28
13210,Oren,PRIHED,19.0,male,ISR,,,,2004-11-27
13211,Shai,KEREM,20.0,male,ISR,,,,2004-06-19
13215,Clara-Caterina,MAYER,15.0,female,IRL,,,,2008-10-08
13213,Jenny,CLEMENTE,54.0,female,USA,5.0,,,1970-10-06
13214,Darya,KOMPANIETS,21.0,female,RUS,178.0,,,2003-02-20
13216,Johanna,MAYER,14.0,female,IRL,,,,2010-10-03
13217,Miguel,VIDAL,45.0,male,CHI,,,,1979-04-15
13212,Viola,BERGAMELLI,18.0,female,ITA,,,,2006-05-05
13218,Marcela,FIUZA,29.0,female,BRA,,,,1995-09-28
13226,Campos Anaya,JOSÉ SAID,17.0,male,BOL,,,,2006-10-12
13221,Rolando,CHUNG BARDALEZ,41.0,male,PER,,,,1983-09-17
13220,Melissa Esther,CHEN CHEN,25.0,female,PER,,,,1999-01-11
13223,Martina,RODRIGUEZ OYOLA,22.0,female,ARG,156.0,,,2002-02-05
13222,Aldair,RAMIREZ PLASENCIA,34.0,male,PER,,,,1990-06-26
13224,Nahuel Gustavo,GOMEZ,27.0,male,ARG,,,,1997-05-05
13225,Escobar Gomez,FABRICIO MATEO,27.0,male,BOL,,,,1997-05-23
13227,Torrico Ramirez,NICOLÁS,33.0,male,BOL,,,,1991-09-16
13229,Samanta,RUALES,21.0,female,ECU,,,,2002-12-02
13219,Miguel,VIDAL,45.0,male,CHI,,,,1979-04-15
13230,Mathew Sebastian,CISNEROS COLLAGUAZO,25.0,male,ECU,,,,1998-10-16
13228,Rojas Soria,PABLO RAMIRO,33.0,male,BOL,,,,1991-06-08
13231,Ethan,PEARMAN,21.0,male,RSA,,,,2003-08-18
13232,Kyle,HARDIE,18.0,male,RSA,166.0,169.0,,2006-07-03
13233,Jonathan,THOMSON,20.0,male,RSA,,,,2004-04-10
13234,Aniya,HOLDER,23.0,female,RSA,,,,2001-08-03
13235,Kai,SAMUELSSON,19.0,male,RSA,,,,2005-04-11
13236,Badenhorst,WIAN,20.0,male,RSA,,,,2004-07-04
13237,Lauren,MUKHEIBIR,22.0,female,RSA,,,,2001-10-08
13238,Fayzan,ADROOS,18.0,male,RSA,,,,2006-08-11
13241,Sebastian,VAN WYK,18.0,male,RSA,,,,2006-06-04
13239,Julian,DE WET,24.0,male,RSA,171.0,,,2000-09-01
13242,Zander,VAN DER WESTHUIZEN,19.0,male,RSA,1710.0,1780.0,,2005-02-22
13240,Olwethu,MKHWANAZI,23.0,male,RSA,,,,2001-04-11
13243,Jade,VOGT,18.0,female,RSA,163.0,,,2006-07-27
13245,Timothy,LATIM ORYEMA,36.0,male,UGA,,,,1987-11-18
13246,Emmanuel,KIWANDA,38.0,male,UGA,,,,1985-12-25
13244,"Joffrey, Michel",GODET,30.0,male,MRI,176.0,175.0,,1994-03-07
13248,Douglas,SSEBBOWA,36.0,male,UGA,,,,1988-09-28
13252,Andrew,TWINOMUJUNI,39.0,male,UGA,,,,1985-04-28
13250,Brandon,KATURA KALANGARI,30.0,male,UGA,,,,1994-10-04
13254,Sayaka,SUZUKI,18.0,female,FIN,,,,2006-08-24
13251,Umar,LUKWAGO,39.0,male,UGA,,,,1985-04-30
13253,Oma,MALK,20.0,female,FIN,169.0,,,2004-08-09
13256,Benjamin,KURKI,18.0,male,FIN,185.0,7.0,,2005-11-01
13247,Elizabeth,KAMUGISHA,33.0,female,UGA,,,,1991-03-16
13249,Maria,NAMUTEBI,25.0,female,UGA,,,,1999-08-09
13255,Eemeli,NUUTINEN,16.0,male,FIN,,,,2008-05-08
13257,Nea,TUOHIMAA,22.0,female,FIN,,,,2002-02-06
13258,Luuk,SPAARGAREN,17.0,male,NED,,,,2007-05-16
13259,Tessa,ROBICHON,16.0,female,NED,,,,2008-06-02
13260,Nina,HENTSCHEL,16.0,female,SUI,,,,2008-05-23
13261,Camila,MUELLER,15.0,female,SUI,,,,2008-12-28
13262,Sarina,HARTMANN,16.0,female,SUI,,,,2008-09-15
13263,Maciej,PALKA,16.0,male,SUI,,,,2008-07-19
13266,Lassus,JORGE,35.0,male,PUR,,,,1988-12-28
13264,Gilles,MEILI,16.0,male,SUI,,,,2008-04-02
13265,Lenn,PLATTEAU,16.0,male,SUI,,,,2008-06-19
13267,Naomi,SIEGERSMA,27.0,female,NED,,,,1997-06-18
13268,Annemieke,DE BRUIN,32.0,female,NED,,,,1992-05-26
13272,Anne,ACKRE,20.0,female,NOR,,,,2003-12-04
13276,Tonje,PLEYM,17.0,female,NOR,,,,2007-02-03
13270,Filip,THURESSON,17.0,male,SWE,,,,2007-07-25
13277,Gard,BANG-KITTILSEN,16.0,male,NOR,,,,2007-11-07
13283,Christopher Stephan,SMOLKOVIC,39.0,male,SUI,,,,1985-07-02
13274,Marte,MYRLAND,19.0,female,NOR,,,,2004-11-20
13281,Ola,VEKVE,16.0,male,NOR,,,,2008-03-17
13271,Linus,QVARNSTRÖM,16.0,male,SWE,176.0,179.0,,2008-08-15
13275,Lea,KÖNIG,16.0,female,NOR,,,,2008-07-30
13280,Haakon,KIPERBERG,15.0,male,NOR,152.0,154.0,,2008-12-02
13269,Hedda,NORELL,15.0,female,SWE,,,,2008-11-19
13273,Amanda,BUER,21.0,female,NOR,,,,2002-11-17
13278,Olai Holterman,ØDEGAARD,17.0,male,NOR,,,,2007-02-14
13282,Lukas Vedal,UTNES,17.0,male,NOR,,,,2007-07-16
13279,Jeppe Lou,LARSEN,17.0,male,NOR,,,,2007-10-07
13284,Daniel,SAGUER,33.0,male,SUI,,,,1991-01-10
13285,Spolveig,GRAVDAL,32.0,female,NOR,,,,1992-04-17
13286,Marina,DIAS,41.0,female,BRA,156.0,,"Limited Range, Power & Stability 3: RP3",1983-01-20
13287,Ria,GRINDEL,31.0,female,GER,,,Partial Hand: AU3,1993-09-14
13289,Jan,STIPEK,16.0,male,CZE,,,,2008-06-13
13290,Lena,ROGLIĆ,17.0,female,CRO,,,,2007-09-09
13291,Petra,BRKIĆ,16.0,female,CRO,,,,2008-08-03
13292,Gabriel,RAMLJAK,16.0,male,CRO,,,,2008-03-14
13293,Novak,ENEJ,27.0,male,SLO,,,,1997-09-05
13294,Blaž,ŠKRGATIĆ,19.0,male,CRO,,,,2005-06-17
13295,Petra,BAROVA,16.0,female,BUL,,,,2008-09-10
13296,Elisaveta,VELKOVA,15.0,female,BUL,,,,2008-10-28
13297,Imane,RIDOUANI,16.0,female,FRA,,,,2008-05-10
13302,Gabriel,EISEN BARBOUR,17.0,male,FRA,178.0,,,2007-01-29
13299,Julie,ROQUEBERNOU,19.0,female,FRA,170.0,,,2005-01-23
13308,Casper,RØNNING,24.0,male,NOR,,,Visually Impaired Climbing: B3,2000-06-15
13300,Lilian,VALADIE,17.0,male,FRA,,,,2007-05-21
13298,Louise,PUECH YAZID,16.0,female,FRA,,,,2008-04-07
13304,Florent,BÉGUINET,19.0,male,FRA,,,,2005-06-24
13303,Tolani,ETCHAR,19.0,male,FRA,,,,2005-09-10
13305,Antoine,GASTON,37.0,male,FRA,,,,1987-06-29
13306,Pedro,MATOS,48.0,male,POR,,,,1976-02-20
13310,Olívia,MARTINS,16.0,female,POR,,,,2008-03-23
13307,Borut,KAVZAR,51.0,male,SRB,,,,1973-02-10
13309,Solveig,GRAVDAL,32.0,female,NOR,,,Partial-arm / Partial-armed Climbing: AU2,1992-04-17
13311,Leonardo,SILVA,16.0,male,POR,,,,2008-08-30
13301,Samuel,RICHARD,17.0,male,FRA,169.0,178.0,,2007-09-06
13288,Rosalie,SCHAUPERT,18.0,female,GER,,,Partial Hand: AU3,2006-05-09
13312,Julia,BENACH ZUBERO,16.0,female,ESP,,,,2008-01-22
13313,Geila,MACIÀ MARTÍN,16.0,female,ESP,,,,2008-03-05
13315,Manuel Antonio,PASTOR SÁNCHEZ,17.0,male,ESP,,,,2007-04-10
13317,Lucía,SEMPERE GONZÁLEZ,20.0,female,ESP,161.0,,,2004-05-27
13314,Santiago,ORONICH GREGORIO,16.0,male,ESP,,,,2008-03-01
13318,Roc,VERGÉS SOLÉ,16.0,male,ESP,,,,2008-05-20
13320,Kento,YAMAGUCHI,21.0,male,JPN,,,,2002-12-26
13319,Tommaso,MILANESE,16.0,male,ITA,184.0,,,2008-04-10
13327,Svit,KNEZ,17.0,male,SLO,,,,2007-05-10
13332,Mariia,SHYMKOVA,16.0,female,UKR,,,,2008-06-13
13325,Lan,CRESLOVNIK,16.0,male,SLO,,,,2008-09-09
13321,Mia,AOYAGI,21.0,female,JPN,,,,2003-08-26
13323,Marusa,PODOBNIK,16.0,female,SLO,,,,2008-05-27
13328,Denis,TROST,17.0,male,SLO,,,,2007-08-28
13324,Teja,BOBNAR,16.0,female,SLO,,,,2008-02-11
13322,Tinka,RAKAR,17.0,female,SLO,,,,2007-02-15
13330,Tanej,CERAR BOZIC,18.0,male,SLO,,,,2005-12-23
13326,Anej,KOSTOMAJ,17.0,male,SLO,176.0,188.0,,2007-05-21
13333,Emily Charlote,PESCETTO BUDDEN,16.0,female,ESP,,,,2008-02-08
13329,Rosa,REKAR,19.0,female,SLO,164.0,,,2005-09-28
13331,Marek,SOUKAL,17.0,male,CZE,,,,2007-09-14
13336,Veronika,CAGOL,15.0,female,ITA,,,,2008-10-19
13334,Giovanni,BAGNOLI,15.0,male,ITA,150.0,,,2008-12-28
13335,Elena,BRUNETTI,16.0,female,ITA,,,,2008-06-30
13337,Francesco,CAMPANA,16.0,male,ITA,,,,2008-03-01
13339,Natalie,PAAROVA,16.0,female,CZE,,,,2008-04-18
13341,Emma,FERRARO,16.0,female,ITA,,,,2008-08-29
13340,Bettina,DORFMANN,16.0,female,ITA,,,,2008-09-02
13338,Giulia,CENTI,16.0,female,ITA,163.0,170.0,,2008-09-10
13316,Guillermo,PEINADO FRANGANILLO,18.0,male,ESP,169.0,,,2005-12-25
